projectRcn,projectID,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode,organizationUrl,vatNumber,contactForm,contactType,contactTitle,contactFirstNames,contactLastNames,contactFunction,contactTelephoneNumber,contactFaxNumber
207192,731166,GeoERA,participant,951811337,PER SHERBIMIN GJEOLOGJIK SHQIPTAR,AGS,HES,false,19453.01,AL,RRUGA KAVAJES  153,TIRANA,1001,www.gsa.gov.al,ALJ61826126J,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=951811337&projectId=731166&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207192,731166,GeoERA,participant,972614345,HRVATSKI GEOLOSKI INSTITUT,HGI-CGS,HES,false,151594.54,HR,SACHSOVA 2,ZAGREB,10000,www.hgi-cgs.hr,HR43733878539,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=972614345&projectId=731166&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207192,731166,GeoERA,participant,947831524,FEDERALNI ZAVOD ZA GEOLOGIJU SARAJEVO,FZZG,HES,false,32295.47,BA,USTANICKA 11,ILIDZA,71210,NA,BA4200295950009,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=947831524&projectId=731166&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207192,731166,GeoERA,participant,919767678,GEOLOGICAL SURVEY OF SERBIA,GSS,HES,false,33310.97,RS,ROVINJSKA 12,BELGRADE,11000,NA,RS107654244,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=919767678&projectId=731166&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204770,690770,SHIPLYS,participant,997124014,ALVEUS DOO ZA SAVJETOVANJE I INZENJERING,AS2CON,PRC,false,226250,HR,KVATERNIKOVA 62B,RIJEKA,51000,www.as2con.com,HR43667383517,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997124014&projectId=690770&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200840,691679,CoolHeating,participant,986199680,JAVNO PREDUZECE ELEKTROPRIVREDA BOSNE I HERCEGOVINE DD*,EPBiH,OTH,false,109465,BA,VILSONOVO SETALISTE 15,SARAJEVO,71000,NA,BA200225150005,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986199680&projectId=691679&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200840,691679,CoolHeating,participant,971378468,MEDUNARODNI CENTAR ZA ODRZIVI RAZVOJ ENERGETIKE VODA I OKOLISA,SDEWES Centre,HES,false,118462.5,HR,IVANA LUCICA 5,ZAGREB,10000,http://www.sdewes.org/,HR32475284418,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=971378468&projectId=691679&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200840,691679,CoolHeating,participant,999602946,ELEKTROTEHNICKI FAKULTET UNIVERZITET U BEOGRADU,ETF,HES,false,101125,RS,BULEVAR KRALJA ALEKSANDRA  73,BEOGRAD,11020,www.etf.bg.ac.yu,RS100206130,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999602946&projectId=691679&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200840,691679,CoolHeating,participant,928893826,GRAD SABAC,ŠABAC,HES,false,56275,RS,GOSPODAR JEVREMOVA 6,SABAC,15000,NA,RS100084635,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928893826&projectId=691679&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200840,691679,CoolHeating,participant,929002660,OPCINE VISOKO,VISOKO,HES,false,77375,BA,ALIJE IZETBEGOVICA 12 A,VISOKO,71300,NA,BA218275170003,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=929002660&projectId=691679&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200840,691679,CoolHeating,participant,996827485,"SVEUCILISTE U ZAGREBU, FAKULTET STROJARSTVA I BRODOGRADNJE",UNIZAG FSB,HES,false,150125,HR,IVANA LUCICA 5,ZAGREB,10000,www.fsb.hr,HR22910368449,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=996827485&projectId=691679&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200015,693171,RECAP,participant,933205185,INOSENS DOO NOVI SAD,INO,OTH,false,146562.5,RS,VOJVODE MISICA 13 1 1,NOVI SAD,21000,NA,RS108555520,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933205185&projectId=693171&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199922,690876,MEDLEM,coordinator,998833833,UNIVERZITET U NOVOM SADU,UNS,HES,false,166500,RS,DR ZORANA DINDICA 1,NOVI SAD,21000,http://www.uns.ac.rs,RS101636534,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998833833&projectId=690876&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199956,691661,BioVill,participant,971378468,MEDUNARODNI CENTAR ZA ODRZIVI RAZVOJ ENERGETIKE VODA I OKOLISA,SDEWES Centre,HES,false,186446.25,HR,IVANA LUCICA 5,ZAGREB,10000,http://www.sdewes.org/,HR32475284418,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=971378468&projectId=691661&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199956,691661,BioVill,participant,939098517,STALNA KONFERENCIJA GRADOVA I OPSTINA,SKGO/SCTM,HES,false,175562.5,RS,MAKEDONSKA 22/8,BEOGRAD,11000,NA,RS100043725,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=939098517&projectId=691661&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199956,691661,BioVill,participant,984364246,REGIONALNA ENERGETSKA AGENCIJA SJEVEROZAPADNE HRVATSKE,REGEA,HES,false,211125,HR,ANDRIJE ZAJE 10,ZAGREB,10000,NA,HR2324873,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=984364246&projectId=691661&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199958,691748,uP_running,participant,932963364,HRVATSKA POLJOPRIVREDNA KOMORA,HPK,REC,false,78573.75,HR,ULICA GRADA VUKOVARA 78,ZAGREB,10000,NA,HR70354371893,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=932963364&projectId=691748&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200558,691777,FutureFlow,participant,972800488,ELEKTROENERGETSKI KOORDINACIONI CENTAR DOO,EKC,OTH,false,995662.5,RS,VOJVODE STEPE 412,BEOGRAD,11040,NA,RS101746458,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=972800488&projectId=691777&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199450,690133,GEO-CRADLE,participant,999584904,INSTITUT ZA FIZIKU,IPB,REC,false,130453.75,RS,PREGREVICA 118,BEOGRAD,11080,www.ipb.ac.rs,RS100105980,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999584904&projectId=690133&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199450,690133,GEO-CRADLE,participant,933205185,INOSENS DOO NOVI SAD,INO,OTH,false,120437.5,RS,VOJVODE MISICA 13 1 1,NOVI SAD,21000,NA,RS108555520,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933205185&projectId=690133&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199450,690133,GEO-CRADLE,participant,933006917,INSTITUTI PER RUAJTJEN E NATYRES SHQIPTARE SHOQATA,INCA,HES,false,47562.5,AL,RRUGA ISLAM ALLA PALL IVEA KATI I,TIRANA,NA,NA,ALK52409010O,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=933006917&projectId=690133&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199450,690133,GEO-CRADLE,participant,999588493,Ss. CYRIL AND METHODIUS UNIVERSITY IN SKOPJE,UKIM,HES,false,46606.25,MK,BLVD GOCE DELCEV 9,SKOPJE,1000,www.ukim.edu.mk,MK4030979223120,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999588493&projectId=690133&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199362,691739,REEEM,participant,999570063,ENERGETSKI INSTITUT HRVOJE POZAR,EIHP,HES,false,172750,HR,SAVSKA CESTA 163,ZAGREB,10000,NA,HR43980170614,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999570063&projectId=691739&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199026,690970,papabuild,participant,999876486,SVEUCILISTE U ZAGREBU FAKULTET ELEKTROTEHNIKE I RACUNARSTVA,FER,HES,false,121500,HR,UNSKA 3,ZAGREB,10000,www.fer.hr,HR57029260362,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999876486&projectId=690970&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199026,690970,papabuild,participant,929295600,SPECIJALNI PROIZVODI OD DRVA FRAN DOO,FRAN,PRC,false,108000,HR,LOSINJSKA 8,ZAGREB,10000,NA,HR48781797715,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=929295600&projectId=690970&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199099,691567,GN4-1,participant,966488407,MACEDONIAN ACADEMIC AND RESEARCH NETWORK SKOPJE,MARNET,PRC,false,43005,MK,ULICA DAME GRUEV 4,SKOPJE,1000,NA,MK4080011519278,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=966488407&projectId=691567&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199099,691567,GN4-1,participant,999641843,UNIVERZITET U BEOGRADU,UB,HES,false,221190,RS,STUDENTSKI TRG  1,BEOGRAD,11000,http://www.bg.ac.yu/en_index.php,RS100052450,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999641843&projectId=691567&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199099,691567,GN4-1,participant,998499086,HRVATSKA AKADEMSKA I ISTRAZIVACKA MREZA CARNET,CARNet,REC,false,184019,HR,JOSIPA MAROHNICA 5,ZAGREB,10000,NA,HR58101996540,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998499086&projectId=691567&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199099,691567,GN4-1,participant,999836328,JAVNA USTANOVA UNIVERZITET CRNE GORE PODGORICA,UOM,HES,false,17466,ME,CETINJSKA 2,PODGORICA,81000,www.ucg.ac.me,ME3031039516,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999836328&projectId=691567&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200836,691042,MAST4HEALTH,participant,995607904,UNIVERZITET U ISTOCNOM SARAJEVU,UNI ISTOCNOM,HES,false,13500,BA,VUKA KARADZICA 30,ISTOCNO SARAJEVO,71123,NA,BA4400592530000,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=995607904&projectId=691042&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200836,691042,MAST4HEALTH,participant,997929017,Univerzitet u Novom Sadu - Medicinski fakultet,UNI Novom Sadu,HES,false,108000,RS,Hajduk Veljkova Street 3,Novi Sad,21000,NA,RS100451043,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997929017&projectId=691042&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199363,691980,EXCELLABUST,coordinator,999876486,SVEUCILISTE U ZAGREBU FAKULTET ELEKTROTEHNIKE I RACUNARSTVA,FER,HES,false,381225,HR,UNSKA 3,ZAGREB,10000,www.fer.hr,HR57029260362,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999876486&projectId=691980&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197908,665934,EURAXESS TOP III,participant,998833930,MASINSKI FAKULTET - UNIVERZITETA U NISU,MEF,HES,false,89500,RS,ALEKSANDRA MEDVEDEVA  14,NIS,18000,http://www.masfak.ni.ac.rs,RS100662813,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998833930&projectId=665934&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197908,665934,EURAXESS TOP III,participant,995591705,UNIVERZITET U BANJOJ LUCI,UNI BL,HES,false,36175,BA,BULEVAR VOJVODE PETRA BOJOVICA BB,BANJA LUKA,78000,www.unibl.org,BA0401017720006,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=995591705&projectId=665934&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197908,665934,EURAXESS TOP III,participant,999500126,AGENCIJA ZA MOBILNOST I PROGRAME EUROPSKE UNIJE,AMEUP,HES,false,129293,HR,FRANKOPANSKA  26,ZAGREB,10000,NA,HR25385906011,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999500126&projectId=665934&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197908,665934,EURAXESS TOP III,participant,973990096,AGJENCIA E KERKIMIT TEKNOLOGJISE DHE INOVACIONIT,AKTI ARTI,HES,false,27875,AL,ABDI TOPTANI STR 4,Tirana,1000,www.akti.gov.al,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=973990096&projectId=665934&programId=31045243,NA,NA,NA,NA,NA,NA,NA
197908,665934,EURAXESS TOP III,participant,938637573,DRUSHTVO ZA EDUACIJA CENTAR ZA INOVACII TRANSFER NA ZNAEENJE DOOEL SKOPJE,IKT-labs,OTH,false,40375,MK,RILSKI CONGRESS 49 14,SKOPJE,1000,NA,MK4058014518960,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=938637573&projectId=665934&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199321,691998,SERBIA FOR EXCELL,coordinator,986994013,"Univerzitet u Novom Sadu, Poljoprivredni fakultet Novi Sad",UNSPF,HES,false,480518.75,RS,TRG DOSITEJA OBRADOVICA 8,NOVI SAD,21000,NA,RS100239025,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=986994013&projectId=691998&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199365,692194,RBI-T-WINNING,coordinator,999875031,RUDER BOSKOVIC INSTITUTE,RBI,HES,false,696592.5,HR,Bijenicka cesta 54,ZAGREB,10000,www.irb.hr,HR69715301002,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999875031&projectId=692194&programId=31045243,NA,NA,NA,NA,NA,NA,NA
220941,824068,ENVRI-FAIR,participant,928575472,BIOSENSE INSTITUTE - RESEARCH AND DEVELOPMENT INSTITUTE FOR INFORMATION TECHNOLOGIES IN BIOSYSTEMS,BSI,HES,false,37500,RS,DR ZORANA DINDICA STREET 1,NOVI SAD,21000,www.biosense.rs,RS109015886,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928575472&projectId=824068&programId=31045243,NA,NA,NA,NA,NA,NA,NA
209854,754507,SPARK,partner,888897123,University of Zagreb,NA,HES,false,NA,HR,NA,ZAGREB,NA,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=888897123&projectId=754507&programId=31045243,NA,NA,NA,NA,NA,NA,NA
199978,692276,FOODstars,coordinator,999557259,INSTITUTE FOR FOOD TECHNOLOGY OF NOVI SAD,FINS,REC,false,445131.25,RS,BULEVAR CARA LAZARA 1,NOVI SAD,21000,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999557259&projectId=692276&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194928,654065,EUDAT2020,participant,928575472,BIOSENSE INSTITUTE - RESEARCH AND DEVELOPMENT INSTITUTE FOR INFORMATION TECHNOLOGIES IN BIOSYSTEMS,BSI,HES,false,64125,RS,DR ZORANA DINDICA STREET 1,NOVI SAD,21000,www.biosense.rs,RS109015886,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928575472&projectId=654065&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194928,654065,EUDAT2020,participant,998833833,UNIVERZITET U NOVOM SADU,UNS,HES,true,NA,RS,DR ZORANA DINDICA 1,NOVI SAD,21000,http://www.uns.ac.rs,RS101636534,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=998833833&projectId=654065&programId=31045243,NA,NA,NA,NA,NA,NA,NA
217978,813546,Neo-PRISM-C,partner,922657017,SUVAG Polyclinic for the Rehabilitation of Listening and Speech,SUVAG Polyclinic for the Rehabilitation of Listening and Speech,PRC,false,NA,HR,Ulica Kneza Ljudevita Posavskog 10,Zagreb,10000,NA,HR88696689887,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=922657017&projectId=813546&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211621,765224,FATIGUE,partner,888892877,JEWISH COMMUNITY BELGRADE/JEWISH HISTORICAL MUSEUM,NA,OTH,false,NA,RS,NA,Belgrade,NA,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=888892877&projectId=765224&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211621,765224,FATIGUE,participant,999641843,UNIVERZITET U BEOGRADU,UB,HES,false,427450.32,RS,STUDENTSKI TRG  1,BEOGRAD,11000,http://www.bg.ac.yu/en_index.php,RS100052450,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999641843&projectId=765224&programId=31045243,NA,NA,NA,NA,NA,NA,NA
207190,731081,DESIR,participant,941630314,CENTAR ZA DIGITALNE HUMANISTICKE NAUKE,BCDH,HES,false,124750,RS,DZORDZA VASINGTONA 28A,BEOGRAD,11000,NA,RS105604641,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=941630314&projectId=731081&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204798,693229,ARCHES,participant,928098232,COPRIX MEDIA DOO BEOGRAD-STARI GRAD,Coprix,PRC,false,167160,RS,MIHIZOVA 22,BELGRADE-STARI GRAD,11000,NA,RS107692081,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928098232&projectId=693229&programId=31045243,NA,NA,NA,NA,NA,NA,NA
194882,653549,INDIGO-DataCloud,participant,999875031,RUDER BOSKOVIC INSTITUTE,RBI,HES,false,142500,HR,Bijenicka cesta 54,ZAGREB,10000,www.irb.hr,HR69715301002,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999875031&projectId=653549&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211661,764951,ImmerSAFE,participant,952359193,XYLON DOO,Xylon,OTH,false,247761,HR,LADISLAVA STRITOFA 3,ZAGREB,10000,NA,HR89992971942,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=952359193&projectId=764951&programId=31045243,NA,NA,NA,NA,NA,NA,NA
211661,764951,ImmerSAFE,participant,999876486,SVEUCILISTE U ZAGREBU FAKULTET ELEKTROTEHNIKE I RACUNARSTVA,FER,HES,false,495522,HR,UNSKA 3,ZAGREB,10000,www.fer.hr,HR57029260362,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999876486&projectId=764951&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204671,635690,OLEUM,participant,968408328,INSTITUT ZA POLJOPRIVREDU I TURIZAM USTANOVA,IPTPO,HES,false,73741,HR,KARLA HUGUESA 8,POREC,52440,NA,HR03850982961,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=968408328&projectId=635690&programId=31045243,NA,NA,NA,NA,NA,NA,NA
204671,635690,OLEUM,participant,999862130,"SVEUCILISTE U RIJECI, MEDICINSKI FAKULTET",MEDRI,HES,true,NA,HR,BRACE BRANCHETTA 20,RIJEKA,51000,www.medri.uniri.hr,HR98164324541,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999862130&projectId=635690&programId=31045243,NA,NA,NA,NA,NA,NA,NA
202668,699326,COCTA,coordinator,997736181,Univerzitet u Beogradu - Saobracajni fakultet,FTTE,HES,false,167923.75,RS,Vojvode Stepe 305,Belgrade,11000,http://www.sf.bg.ac.yu/,RS100376470,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997736181&projectId=699326&programId=31045243,NA,NA,NA,NA,NA,NA,NA
203294,700256,I-REACT,participant,990455846,BITGEAR WIRELESS DESIGN SERVICES DOO,BGW DOO,OTH,false,165103.75,RS,UL STEVANA MARKOVICA 8,BEOGRAD ZEMUN,11080,www.bitgear.rs,RS104916540,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=990455846&projectId=700256&programId=31045243,NA,NA,NA,NA,NA,NA,NA
202698,700542,FutureTrust,participant,951929386,MINISTARSTVO UNUTRASNJIH POSLOVA REPUBLIKE SRBIJE,MUP,PUB,false,26500,RS,KNEZA MILOSA 103,BELGRADE,11000,NA,RS100184116,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=951929386&projectId=700542&programId=31045243,NA,NA,NA,NA,NA,NA,NA
203291,699338,APACHE,participant,997736181,Univerzitet u Beogradu - Saobracajni fakultet,FTTE,HES,false,178837.5,RS,Vojvode Stepe 305,Belgrade,11000,http://www.sf.bg.ac.yu/,RS100376470,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=997736181&projectId=699338&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200062,693537,INFORM,participant,942478773,INSTITUT ZA DEMOKRATIJA SOCIETAS CIVILIS SKOPJE,IDSCS,REC,false,243925,MK,42/A-3 TEODOSIJ GOLOGANOV ST,SKOPJE,1000,NA,MK4030005551545,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=942478773&projectId=693537&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200062,693537,INFORM,participant,973242420,INSTITUT ZA ETNOLOGIJU I FOLKLORISTIKU,IEF,REC,false,225775,HR,SUBICEVA 42,Zagreb,10 000,NA,HR37781872772,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=973242420&projectId=693537&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200062,693537,INFORM,participant,929944239,CENTER FOR EMPIRICAL CULTURAL STUDIES OF SOUTH EAST EUROPE,CESK,REC,false,254425,RS,PATRISA LUMUMBE 3/10,NIS,18000,NA,RS106541713,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=929944239&projectId=693537&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200062,693537,INFORM,participant,928726695,CENTAR ZA INTRADISCIPLINARNA PRIMIJENJENA DRUSTVENA ISTRAZIVANJA,CISAR,REC,false,250800,BA,FIKRETA PLOCE NO 26,SARAJEVO,71000,NA,NA,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=928726695&projectId=693537&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200062,693537,INFORM,participant,929783607,QENDRA E KERKIMEVE HISTORIKE DHE ANTROPOLOGJIKE,QKHA,REC,false,161075,AL,RR. SHINASI DISHNICA NR. 16,TIRANA,1000,NA,ALK72219020V,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=929783607&projectId=693537&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200062,693537,INFORM,participant,929865572,SOCIAL RESEARCH KOSOVA LLC,SRK,PRC,false,176075,XK,STR EDUARD LIR 50/19,PRISTINA,10000,NA,XK330085490,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=929865572&projectId=693537&programId=31045243,NA,NA,NA,NA,NA,NA,NA
200562,696294,Smart-AKIS,participant,999558132,"PROVINCIAL SECRETARIAT OF AGRICULTURE, WATER ECONOMY AND FORESTRY, VOJVODINA",APV,PUB,true,NA,RS,Bul.Mihajla Pupina 16,NOVI SAD,21000,NA,RS100716301,https://ec.europa.eu/research/participants/api/contact/indexcontactproject.html?pic=999558132&projectId=696294&programId=31045243,NA,NA,NA,NA,NA,NA,NA
